,StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
802905,DL023,2018-02-01 11:00:00,293.0,309.0,8.73,25.03,28.02,36.0,0.48,12.98,,,,,226.0,Satisfactory
802906,DL023,2018-02-01 12:00:00,259.0,273.0,5.6,15.86,21.46,58.99,0.9,21.06,,,,,226.0,Satisfactory
802907,DL023,2018-02-01 13:00:00,163.0,221.0,2.51,9.57,18.23,45.43,0.83,10.35,,,,,226.0,Satisfactory
802908,DL023,2018-02-01 14:00:00,129.0,199.0,1.97,8.74,13.49,43.94,0.8,9.28,,,,,226.0,Satisfactory
802909,DL023,2018-02-01 15:00:00,101.0,162.0,1.59,7.14,11.5,40.52,0.74,8.93,,,,,226.0,Satisfactory
802910,DL023,2018-02-01 16:00:00,80.0,138.0,1.53,7.53,15.45,42.07,0.67,8.07,,,,,226.0,Satisfactory
802911,DL023,2018-02-01 17:00:00,68.0,121.0,1.37,10.09,11.44,52.93,0.75,11.22,,,,,226.0,Satisfactory
802912,DL023,2018-02-01 18:00:00,81.0,144.0,3.32,29.65,32.95,54.02,0.95,11.63,,,,,226.0,Satisfactory
802913,DL023,2018-02-01 19:00:00,101.0,199.0,12.85,45.29,58.16,86.37,1.37,12.42,,,,,226.0,Satisfactory
802914,DL023,2018-02-01 20:00:00,133.0,287.0,12.73,40.17,52.89,76.52,1.54,15.9,,,,,226.0,Satisfactory
802915,DL023,2018-02-01 21:00:00,288.0,421.0,7.46,34.46,41.93,77.19,1.44,18.43,,,,,226.0,Satisfactory
802916,DL023,2018-02-01 22:00:00,268.0,371.0,5.31,29.76,38.38,73.04,1.37,19.71,,,,,226.0,Satisfactory
802917,DL023,2018-02-01 23:00:00,244.0,405.0,5.65,27.63,33.38,64.34,1.18,15.41,,,,,226.0,Satisfactory
802918,DL023,2018-02-02 00:00:00,163.0,312.0,4.25,22.23,28.91,59.49,0.91,11.96,,,,,226.0,Satisfactory
802919,DL023,2018-02-02 01:00:00,136.0,301.0,3.81,19.97,25.39,60.03,0.85,9.53,,,,,226.0,Satisfactory
802920,DL023,2018-02-02 02:00:00,152.0,309.0,1.86,20.2,22.06,69.88,0.86,12.81,,,,,336.0,Very Poor
802921,DL023,2018-02-02 03:00:00,128.0,219.0,1.73,15.38,17.1,72.55,0.79,6.72,,,,,334.0,Very Poor
802922,DL023,2018-02-02 04:00:00,136.0,190.0,5.19,18.98,24.16,69.2,0.79,7.18,,,,,333.0,Very Poor
802923,DL023,2018-02-02 05:00:00,130.0,175.0,4.65,20.2,24.82,63.06,0.8,6.02,,,,,331.0,Very Poor
802924,DL023,2018-02-02 06:00:00,118.0,173.0,7.09,21.61,28.69,70.61,0.89,5.75,,,,,330.0,Very Poor
802925,DL023,2018-02-02 07:00:00,157.0,232.0,14.59,19.83,34.45,77.59,1.02,9.13,,,,,330.0,Very Poor
802926,DL023,2018-02-02 08:00:00,196.0,271.0,32.48,22.36,55.26,93.88,1.12,8.6,,,,,331.0,Very Poor
802927,DL023,2018-02-02 09:00:00,222.0,287.0,40.34,26.43,66.78,97.67,1.25,13.35,,,,,333.0,Very Poor
802928,DL023,2018-02-02 10:00:00,274.0,324.0,8.7,19.24,27.93,101.47,1.01,23.01,,,,,337.0,Very Poor
802929,DL023,2018-02-02 11:00:00,317.0,301.0,7.15,17.88,8.25,25.26,0.27,4.62,,,,,337.0,Very Poor
802930,DL023,2018-02-02 12:00:00,216.0,234.0,4.28,13.88,18.17,62.57,0.7,12.31,,,,,336.0,Very Poor
802931,DL023,2018-02-02 13:00:00,141.0,190.0,2.66,11.38,14.04,58.23,0.66,12.49,,,,,335.0,Very Poor
802932,DL023,2018-02-02 14:00:00,122.0,197.0,1.61,8.71,14.52,53.36,0.5,9.87,,,,,335.0,Very Poor
802933,DL023,2018-02-02 15:00:00,83.0,168.0,1.53,9.12,15.3,66.51,0.4,7.44,,,,,334.0,Very Poor
802934,DL023,2018-02-02 16:00:00,66.0,133.0,1.66,11.27,12.93,69.45,0.49,6.98,,,,,334.0,Very Poor
802935,DL023,2018-02-02 17:00:00,74.0,144.0,5.39,13.1,30.47,45.07,0.42,5.15,,,,,334.0,Very Poor
802936,DL023,2018-02-02 18:00:00,79.0,155.0,6.28,20.28,26.37,43.04,0.63,7.4,,,,,334.0,Very Poor
802937,DL023,2018-02-02 19:00:00,99.0,211.0,4.34,35.69,40.08,55.63,0.92,11.03,,,,,334.0,Very Poor
802938,DL023,2018-02-02 20:00:00,132.0,293.0,3.46,32.46,37.32,59.1,0.92,11.01,,,,,334.0,Very Poor
802939,DL023,2018-02-02 21:00:00,153.0,364.0,4.93,30.0,34.95,68.11,0.94,11.14,,,,,330.0,Very Poor
802940,DL023,2018-02-02 22:00:00,158.0,299.0,3.57,27.86,31.45,66.25,0.82,8.78,,,,,326.0,Very Poor
802941,DL023,2018-02-02 23:00:00,141.0,276.0,3.93,29.45,33.42,64.53,0.74,9.88,,,,,323.0,Very Poor
802942,DL023,2018-02-03 00:00:00,138.0,252.0,6.23,29.97,37.14,59.98,0.69,13.27,,,,,322.0,Very Poor
802943,DL023,2018-02-03 01:00:00,166.42,325.33,2.89,20.96,23.84,55.43,0.78,10.41,,,,,323.0,Very Poor
802944,DL023,2018-02-03 02:00:00,122.25,324.67,3.69,22.32,26.96,55.13,0.8,13.08,,,,,322.0,Very Poor
802945,DL023,2018-02-03 03:00:00,124.42,297.42,2.8,24.72,9.77,26.59,0.23,5.15,,,,,322.0,Very Poor
802946,DL023,2018-02-03 04:00:00,128.67,277.58,2.42,23.02,25.44,61.75,0.77,15.71,,,,,322.0,Very Poor
802947,DL023,2018-02-03 05:00:00,125.33,236.58,2.83,22.79,25.62,75.23,0.72,15.35,,,,,322.0,Very Poor
802948,DL023,2018-02-03 06:00:00,135.08,260.5,8.17,27.27,39.16,69.86,0.75,10.54,,,,,322.0,Very Poor
802949,DL023,2018-02-03 07:00:00,140.58,246.5,12.62,26.72,39.48,69.61,0.74,8.43,,,,,322.0,Very Poor
802950,DL023,2018-02-03 08:00:00,130.92,198.25,35.38,29.57,64.94,58.03,0.87,6.4,,,,,320.0,Very Poor
802951,DL023,2018-02-03 09:00:00,119.92,183.0,33.19,31.88,65.01,71.83,1.14,16.87,,,,,316.0,Very Poor
802952,DL023,2018-02-03 10:00:00,265.67,347.0,7.44,21.86,29.32,79.53,1.04,22.47,,,,,316.0,Very Poor
802953,DL023,2018-02-03 11:00:00,260.67,319.83,4.22,16.59,20.81,64.22,0.79,15.42,,,,,314.0,Very Poor
802954,DL023,2018-02-03 12:00:00,160.92,244.5,2.62,12.21,18.05,57.11,0.56,12.23,,,,,312.0,Very Poor
802955,DL023,2018-02-03 13:00:00,96.08,196.75,2.57,11.19,17.06,59.1,0.46,9.46,,,,,311.0,Very Poor
802956,DL023,2018-02-03 14:00:00,78.17,182.92,1.34,10.41,11.74,56.02,0.46,7.38,,,,,310.0,Very Poor
802957,DL023,2018-02-03 15:00:00,54.08,126.08,1.47,9.98,11.44,50.38,0.48,6.69,,,,,309.0,Very Poor
