,StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
716101,DL020,2018-07-03 19:00:00,31.0,166.0,0.1,20.0,10.7,36.9,0.8,29.7,42.1,1.1,27.9,,278.0,Satisfactory
716102,DL020,2018-07-03 20:00:00,31.0,162.0,0.25,22.7,12.12,38.38,0.87,30.05,31.88,2.75,34.12,,278.0,Satisfactory
716103,DL020,2018-07-03 21:00:00,33.5,164.5,0.83,31.28,17.37,37.3,1.18,26.97,10.02,3.05,56.58,,278.0,Satisfactory
716104,DL020,2018-07-03 22:00:00,43.0,200.0,3.0,55.48,31.95,40.58,1.47,31.4,5.85,5.47,78.32,,278.0,Satisfactory
716105,DL020,2018-07-03 23:00:00,53.0,229.5,5.9,55.63,34.4,44.62,1.45,28.75,17.0,4.8,66.52,,278.0,Satisfactory
716106,DL020,2018-07-04 00:00:00,53.0,210.0,6.83,49.77,32.0,46.18,1.4,20.33,8.08,2.35,49.1,,278.0,Satisfactory
716107,DL020,2018-07-04 01:00:00,51.0,169.5,4.87,41.2,25.88,45.33,1.18,13.77,5.3,0.33,28.07,,278.0,Satisfactory
716108,DL020,2018-07-04 02:00:00,49.5,133.5,3.0,32.95,19.95,61.35,0.97,19.13,9.95,0.38,21.48,,278.0,Satisfactory
716109,DL020,2018-07-04 03:00:00,50.0,126.5,3.1,27.3,17.08,56.38,0.9,19.78,6.95,0.23,21.75,,278.0,Satisfactory
716110,DL020,2018-07-04 04:00:00,51.5,142.0,3.9,35.43,22.03,62.52,0.97,20.03,6.08,0.2,21.03,,278.0,Satisfactory
716111,DL020,2018-07-04 05:00:00,48.5,145.0,2.93,33.2,20.05,69.17,0.9,15.35,6.93,0.23,18.35,,278.0,Satisfactory
716112,DL020,2018-07-04 06:00:00,49.0,146.5,6.3,37.25,24.97,73.27,0.87,17.12,6.22,0.83,32.25,,278.0,Satisfactory
716113,DL020,2018-07-04 07:00:00,46.0,205.5,3.35,22.03,14.45,75.3,0.7,15.87,6.03,1.57,23.45,,278.0,Satisfactory
716114,DL020,2018-07-04 08:00:00,29.0,147.5,2.4,16.75,10.88,69.2,0.67,15.55,8.3,1.2,13.97,,278.0,Satisfactory
